Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,ARG,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,ARG,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,ARG,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,BRA,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,CAN,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,COL,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IDN,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,IND,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,JPN,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,KOR,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,MEX,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Solar|PV,US$2010/kW,2688.5975,1978.5237,1563.2381,1315.7882,1168.3941,1076.9452,1021,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,5060.8893,4792.9979,4586.431,4425.0506,4302.4015,4205.5732,4131.3382,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,PAK,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2675.687,2104.4004,1752.5911,1536.3414,1404.0095,1323.3193,1271.6776,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Nuclear,US$2010/kW,5385.2639,5278.7529,5185.1523,5098.0068,5020.5442,4951.1507,4886.5985,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Solar|CSP,US$2010/kW,4139.4073,3329.2777,2946.8061,2767.6739,2683.7561,2645.0248,2625.6591,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,3130.7798,2946.8061,2819.3156,2730.5564,2669.2318,2625.6591,2594.9968,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,800.4468,755.2603,722.9842,697.1633,679.4115,666.5011,656.8182,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,1830.0537,1736.4531,1655.7629,1587.9831,1526.6586,1475.0169,1433.058,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Geothermal,US$2010/kW,3927.9989,3634.2866,3408.354,3230.8356,3095.2761,2988.765,2908.0748,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Biomass|w/o CCS,US$2010/kW,4141.0211,3999.0063,3868.2882,3748.8667,3640.7418,3540.686,3450.313,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2778.9705,2304.5121,1963.9995,1718.7013,1541.1828,1415.3061,1321.7055,,,,,,,,,,
Downscaling[GCAM 6.0 NGFS],Fragmented World,All Countries,RUS,Capital Cost|Electricity|Biomass|w/ CCS,US$2010/kW,6695.6728,6316.4289,5974.3024,5664.452,5385.2639,5133.5105,4904.3504,,,,,,,,,,
